ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b43b1,RGA04,2023-03-22T07:08:16Z,2023-03-22,2023-03-22T07:18:59Z,2023-03-22,LSGP,LSGL,4b43b1_2023-03-22 08:08:16
4b1b13,HBKGP,2023-03-22T07:30:42Z,2023-03-22,2023-03-22T08:15:47Z,2023-03-22,LSZB,LSGL,4b1b13_2023-03-22 08:30:42
4b1b0b,HBKGH,2023-03-22T08:14:45Z,2023-03-22,2023-03-22T09:42:28Z,2023-03-22,LSZL,LSGL,4b1b0b_2023-03-22 09:14:45
4b28e3,HBPMP,2023-03-22T09:06:40Z,2023-03-22,2023-03-22T09:30:43Z,2023-03-22,LSGL,LSGL,4b28e3_2023-03-22 10:06:40
4b43b2,RGA18,2023-03-22T10:02:24Z,2023-03-22,2023-03-22T10:14:24Z,2023-03-22,NA,LSGL,4b43b2_2023-03-22 11:02:24
4b40c8,HBYNW,2023-03-22T10:15:37Z,2023-03-22,2023-03-22T11:22:39Z,2023-03-22,LSZF,LSGL,4b40c8_2023-03-22 11:15:37
a955fe,N700QT,2023-03-22T10:59:05Z,2023-03-22,2023-03-22T11:31:59Z,2023-03-22,LSZH,LSGL,a955fe_2023-03-22 11:59:05
391a38,HBOJI,2023-03-22T10:59:50Z,2023-03-22,2023-03-22T11:18:47Z,2023-03-22,LSGT,LSGL,391a38_2023-03-22 11:59:50
4b4045,HBYIV,2023-03-22T11:03:25Z,2023-03-22,2023-03-22T11:54:48Z,2023-03-22,LSZF,LSGL,4b4045_2023-03-22 12:03:25
44c06a,OOPCJ,2023-03-22T11:52:10Z,2023-03-22,2023-03-22T13:06:16Z,2023-03-22,EBCI,LSGL,44c06a_2023-03-22 12:52:10
461fbd,FSF944J,2023-03-22T13:01:05Z,2023-03-22,2023-03-22T13:26:46Z,2023-03-22,NA,LSGL,461fbd_2023-03-22 14:01:05
4b44a5,HBZZX,2023-03-22T13:04:41Z,2023-03-22,2023-03-22T14:25:49Z,2023-03-22,LSGL,LSGL,4b44a5_2023-03-22 14:04:41
4b43b1,RGA04,2023-03-22T13:40:07Z,2023-03-22,2023-03-22T13:57:58Z,2023-03-22,LSGN,LSGL,4b43b1_2023-03-22 14:40:07
4b4271,HBZEF,2023-03-22T13:43:05Z,2023-03-22,2023-03-22T13:56:29Z,2023-03-22,LSGB,LSGL,4b4271_2023-03-22 14:43:05
461981,FSF598G,2023-03-22T14:08:43Z,2023-03-22,2023-03-22T14:57:04Z,2023-03-22,NA,LSGL,461981_2023-03-22 15:08:43
4b0f70,HBFWA,2023-03-22T14:27:05Z,2023-03-22,2023-03-22T15:09:27Z,2023-03-22,NA,LSGL,4b0f70_2023-03-22 15:27:05
391a38,HBOJI,2023-03-22T14:59:00Z,2023-03-22,2023-03-22T15:25:17Z,2023-03-22,LSGE,LSGL,391a38_2023-03-22 15:59:00
4b3200,HBSYI,2023-03-22T15:30:46Z,2023-03-22,2023-03-22T15:55:23Z,2023-03-22,LSGL,LSGL,4b3200_2023-03-22 16:30:46
4b43b1,RGA04,2023-03-22T21:38:00Z,2023-03-22,2023-03-22T21:48:10Z,2023-03-22,LSGP,LSGL,4b43b1_2023-03-22 22:38:00
