ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b43ad,RGA04,2022-10-15T23:43:39Z,2022-10-16,2022-10-16T00:03:20Z,2022-10-16,LSGN,LSGL,4b43ad_2022-10-16 01:43:39
4b1af2,HBKFI,2022-10-16T06:49:59Z,2022-10-16,2022-10-16T09:16:27Z,2022-10-16,LSGL,LSGL,4b1af2_2022-10-16 08:49:59
460d4c,FSF426H,2022-10-16T08:24:24Z,2022-10-16,2022-10-16T09:21:23Z,2022-10-16,LFMD,LSGL,460d4c_2022-10-16 10:24:24
4b0682,HBCMC,2022-10-16T08:55:57Z,2022-10-16,2022-10-16T10:02:58Z,2022-10-16,LSZP,LSGL,4b0682_2022-10-16 10:55:57
391a38,HBOJI,2022-10-16T09:37:25Z,2022-10-16,2022-10-16T10:43:07Z,2022-10-16,LSGL,LSGL,391a38_2022-10-16 11:37:25
4b1bdd,HBKOJ,2022-10-16T09:45:40Z,2022-10-16,2022-10-16T10:20:59Z,2022-10-16,LSGK,LSGL,4b1bdd_2022-10-16 11:45:40
4b1af2,HBKFI,2022-10-16T10:14:37Z,2022-10-16,2022-10-16T10:38:38Z,2022-10-16,LSGL,LSGL,4b1af2_2022-10-16 12:14:37
4b28a6,HBPKG,2022-10-16T10:29:36Z,2022-10-16,2022-10-16T11:25:58Z,2022-10-16,LSPL,LSGL,4b28a6_2022-10-16 12:29:36
46208f,OHMIP,2022-10-16T11:10:44Z,2022-10-16,2022-10-16T11:23:59Z,2022-10-16,LSGG,LSGL,46208f_2022-10-16 13:10:44
4b28e3,HBPMP,2022-10-16T11:44:01Z,2022-10-16,2022-10-16T12:24:38Z,2022-10-16,LSZQ,LSGL,4b28e3_2022-10-16 13:44:01
4b1aa5,HBKCJ,2022-10-16T11:50:30Z,2022-10-16,2022-10-16T12:41:25Z,2022-10-16,LSPL,LSGL,4b1aa5_2022-10-16 13:50:30
4b1bdd,HBKOJ,2022-10-16T13:23:56Z,2022-10-16,2022-10-16T14:47:12Z,2022-10-16,LSGL,LSGL,4b1bdd_2022-10-16 15:23:56
4b07df,HBCZN,2022-10-16T14:15:53Z,2022-10-16,2022-10-16T14:40:54Z,2022-10-16,LSZG,LSGL,4b07df_2022-10-16 16:15:53
461fbd,FSF778H,2022-10-16T14:58:07Z,2022-10-16,2022-10-16T16:05:37Z,2022-10-16,LIRQ,LSGL,461fbd_2022-10-16 16:58:07
4b4271,HBZEF,2022-10-16T15:03:20Z,2022-10-16,2022-10-16T15:13:21Z,2022-10-16,LSGB,LSGL,4b4271_2022-10-16 17:03:20
4b1af2,HBKFI,2022-10-16T15:35:47Z,2022-10-16,2022-10-16T16:20:46Z,2022-10-16,LSGL,LSGL,4b1af2_2022-10-16 17:35:47
391a38,HBOJI,2022-10-16T16:16:00Z,2022-10-16,2022-10-16T16:42:12Z,2022-10-16,LSGT,LSGL,391a38_2022-10-16 18:16:00
462dd1,FSF721V,2022-10-16T16:16:14Z,2022-10-16,2022-10-16T16:27:53Z,2022-10-16,LSGG,LSGL,462dd1_2022-10-16 18:16:14
4b43ad,RGA04,2022-10-16T16:19:52Z,2022-10-16,2022-10-16T16:36:08Z,2022-10-16,LSGE,LSGL,4b43ad_2022-10-16 18:19:52
4b43ad,RGA04,2022-10-16T17:33:51Z,2022-10-16,2022-10-16T17:51:20Z,2022-10-16,LSGK,LSGL,4b43ad_2022-10-16 19:33:51
