ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b43ad,RGA04,2022-10-20T06:11:39Z,2022-10-20,2022-10-20T06:22:20Z,2022-10-20,LSGP,LSGL,4b43ad_2022-10-20 08:11:39
4b43ad,RGA04,2022-10-20T10:49:22Z,2022-10-20,2022-10-20T10:59:28Z,2022-10-20,LSGB,LSGL,4b43ad_2022-10-20 12:49:22
391a38,HBOJI,2022-10-20T11:52:10Z,2022-10-20,2022-10-20T13:17:13Z,2022-10-20,LFEV,LSGL,391a38_2022-10-20 13:52:10
4b4271,HBZEF,2022-10-20T12:22:43Z,2022-10-20,2022-10-20T12:33:55Z,2022-10-20,LSGB,LSGL,4b4271_2022-10-20 14:22:43
4b23e0,HBNPG,2022-10-20T12:40:20Z,2022-10-20,2022-10-20T13:43:58Z,2022-10-20,LSGE,LSGL,4b23e0_2022-10-20 14:40:20
4b1bfd,HBKPP,2022-10-20T13:00:10Z,2022-10-20,2022-10-20T13:30:42Z,2022-10-20,LSZB,LSGL,4b1bfd_2022-10-20 15:00:10
44c06b,OOPCK,2022-10-20T13:34:39Z,2022-10-20,2022-10-20T15:09:53Z,2022-10-20,EBCI,LSGL,44c06b_2022-10-20 15:34:39
4b1bfd,HBKPP,2022-10-20T14:15:41Z,2022-10-20,2022-10-20T15:18:18Z,2022-10-20,LSGL,LSGL,4b1bfd_2022-10-20 16:15:41
4b1b28,HBKHK,2022-10-20T14:19:40Z,2022-10-20,2022-10-20T15:03:02Z,2022-10-20,LSZH,LSGL,4b1b28_2022-10-20 16:19:40
391a38,HBOJI,2022-10-20T15:26:47Z,2022-10-20,2022-10-20T16:02:34Z,2022-10-20,LSGL,LSGL,391a38_2022-10-20 17:26:47
4b43e1,LAS7,2022-10-20T15:44:05Z,2022-10-20,2022-10-20T16:52:54Z,2022-10-20,LSMF,LSGL,4b43e1_2022-10-20 17:44:05
4d02dc,JFA04H,2022-10-20T16:20:23Z,2022-10-20,2022-10-20T16:32:38Z,2022-10-20,LSGT,LSGL,4d02dc_2022-10-20 18:20:23
4b43ad,RGA04,2022-10-20T19:45:18Z,2022-10-20,2022-10-20T19:59:19Z,2022-10-20,LSGT,LSGL,4b43ad_2022-10-20 21:45:18
4b43ab,RGA03,2022-10-20T19:52:54Z,2022-10-20,2022-10-20T20:10:06Z,2022-10-20,LSGN,LSGL,4b43ab_2022-10-20 21:52:54
