ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b0f7f,BQA12,2023-03-20T07:06:13Z,2023-03-20,2023-03-20T07:33:26Z,2023-03-20,LSZH,LSGL,4b0f7f_2023-03-20 08:06:13
4b444f,HBZWP,2023-03-20T08:34:54Z,2023-03-20,2023-03-20T09:05:44Z,2023-03-20,LSGB,LSGL,4b444f_2023-03-20 09:34:54
4b1b11,HBKGN,2023-03-20T08:37:03Z,2023-03-20,2023-03-20T09:23:58Z,2023-03-20,LSZB,LSGL,4b1b11_2023-03-20 09:37:03
391a38,HBOJI,2023-03-20T10:01:22Z,2023-03-20,2023-03-20T11:01:26Z,2023-03-20,LSZB,LSGL,391a38_2023-03-20 11:01:22
4627c1,FSF145X,2023-03-20T10:24:04Z,2023-03-20,2023-03-20T11:22:07Z,2023-03-20,EDDM,LSGL,4627c1_2023-03-20 11:24:04
46208f,FSF400F,2023-03-20T11:43:44Z,2023-03-20,2023-03-20T13:29:18Z,2023-03-20,EDDB,LSGL,46208f_2023-03-20 12:43:44
4b43b1,RGA04,2023-03-20T12:03:00Z,2023-03-20,2023-03-20T12:16:59Z,2023-03-20,LSGE,LSGL,4b43b1_2023-03-20 13:03:00
4b28e3,HBPMP,2023-03-20T12:13:41Z,2023-03-20,2023-03-20T12:55:07Z,2023-03-20,LSGL,LSGL,4b28e3_2023-03-20 13:13:41
4b0fc0,HBFZC,2023-03-20T12:24:27Z,2023-03-20,2023-03-20T12:35:53Z,2023-03-20,LSGG,LSGL,4b0fc0_2023-03-20 13:24:27
391a38,HBOJI,2023-03-20T14:43:31Z,2023-03-20,2023-03-20T15:25:33Z,2023-03-20,LSGL,LSGL,391a38_2023-03-20 15:43:31
3d5453,DFEEL,2023-03-20T15:51:30Z,2023-03-20,2023-03-20T16:51:07Z,2023-03-20,EDFC,LSGL,3d5453_2023-03-20 16:51:30
461fbd,OHMAN,2023-03-20T15:54:33Z,2023-03-20,2023-03-20T16:48:51Z,2023-03-20,LSGE,LSGL,461fbd_2023-03-20 16:54:33
4b1bdd,HBKOJ,2023-03-20T16:44:07Z,2023-03-20,2023-03-20T17:24:28Z,2023-03-20,LSGL,LSGL,4b1bdd_2023-03-20 17:44:07
461981,FSF523Y,2023-03-20T16:51:30Z,2023-03-20,2023-03-20T17:02:22Z,2023-03-20,LSGE,LSGL,461981_2023-03-20 17:51:30
