ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,id
391a38,HBOJI,2022-12-18T14:35:42Z,2022-12-18,2022-12-18T15:19:23Z,2022-12-18,LSGL,391a38_2022-12-18 15:35:42
