ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,id
4b1bdd,HBKOJ,2022-12-01T15:00:14Z,2022-12-01,2022-12-01T15:53:56Z,2022-12-01,LSGL,4b1bdd_2022-12-01 16:00:14
