ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b1bdd,HBKOJ,2022-09-30T06:39:04Z,2022-09-30,2022-09-30T07:08:23Z,2022-09-30,LSGL,LSGL,4b1bdd_2022-09-30 08:39:04
4b1af2,HBKFI,2022-09-30T06:55:15Z,2022-09-30,2022-09-30T07:49:59Z,2022-09-30,LSGL,LSGL,4b1af2_2022-09-30 08:55:15
4b1bdd,HBKOJ,2022-09-30T07:18:41Z,2022-09-30,2022-09-30T07:33:59Z,2022-09-30,LSGL,LSGL,4b1bdd_2022-09-30 09:18:41
4b43ad,RGA04,2022-09-30T08:19:51Z,2022-09-30,2022-09-30T08:34:23Z,2022-09-30,LSGN,LSGL,4b43ad_2022-09-30 10:19:51
4b1bdd,HBKOJ,2022-09-30T09:15:53Z,2022-09-30,2022-09-30T10:04:06Z,2022-09-30,LSGL,LSGL,4b1bdd_2022-09-30 11:15:53
462dd1,FSF988E,2022-09-30T09:36:39Z,2022-09-30,2022-09-30T10:31:28Z,2022-09-30,LFMA,LSGL,462dd1_2022-09-30 11:36:39
49d452,OKHFH,2022-09-30T09:41:06Z,2022-09-30,2022-09-30T10:21:28Z,2022-09-30,LIMG,LSGL,49d452_2022-09-30 11:41:06
461838,FSF337A,2022-09-30T11:04:00Z,2022-09-30,2022-09-30T11:55:40Z,2022-09-30,LFMN,LSGL,461838_2022-09-30 13:04:00
4b1b13,HBKGP,2022-09-30T11:55:36Z,2022-09-30,2022-09-30T12:47:58Z,2022-09-30,LSZB,LSGL,4b1b13_2022-09-30 13:55:36
391a38,HBOJI,2022-09-30T12:00:20Z,2022-09-30,2022-09-30T12:32:37Z,2022-09-30,LSGL,LSGL,391a38_2022-09-30 14:00:20
4b27c0,HBPBK,2022-09-30T12:50:14Z,2022-09-30,2022-09-30T13:17:18Z,2022-09-30,LSZG,LSGL,4b27c0_2022-09-30 14:50:14
4b1bdd,HBKOJ,2022-09-30T12:58:00Z,2022-09-30,2022-09-30T13:19:59Z,2022-09-30,LSGL,LSGL,4b1bdd_2022-09-30 14:58:00
5000b5,T7LLS,2022-09-30T13:42:11Z,2022-09-30,2022-09-30T13:57:59Z,2022-09-30,LSGG,LSGL,5000b5_2022-09-30 15:42:11
4b1bdd,HBKOJ,2022-09-30T13:47:32Z,2022-09-30,2022-09-30T14:07:52Z,2022-09-30,LSGL,LSGL,4b1bdd_2022-09-30 15:47:32
4b1c2b,HBKRJ,2022-09-30T13:48:55Z,2022-09-30,2022-09-30T14:13:57Z,2022-09-30,LSZG,LSGL,4b1c2b_2022-09-30 15:48:55
4b1af2,HBKFI,2022-09-30T14:21:21Z,2022-09-30,2022-09-30T14:40:46Z,2022-09-30,LSGE,LSGL,4b1af2_2022-09-30 16:21:21
4b2964,HBPRO,2022-09-30T14:37:31Z,2022-09-30,2022-09-30T15:02:33Z,2022-09-30,LFGJ,LSGL,4b2964_2022-09-30 16:37:31
4b43ad,RGA04,2022-09-30T15:04:55Z,2022-09-30,2022-09-30T15:19:51Z,2022-09-30,LSGN,LSGL,4b43ad_2022-09-30 17:04:55
4b28e3,HBPMP,2022-09-30T15:09:54Z,2022-09-30,2022-09-30T15:22:40Z,2022-09-30,LSGY,LSGL,4b28e3_2022-09-30 17:09:54
4b1af2,HBKFI,2022-09-30T15:43:48Z,2022-09-30,2022-09-30T16:43:32Z,2022-09-30,LSGL,LSGL,4b1af2_2022-09-30 17:43:48
