longitude,latitude,requested_time,geo_altitude,velocity,special_purpose_indicator,origin_country,id,departure_date
6.88794708251953,46.6944083520922,1664555088,1211.58,63.3100629305067,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30
6.86471334317835,46.6645202636719,1664555148,1257.3,64.9117439950142,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30
6.84674835205078,46.6325869802701,1664555208,1295.4,62.5044167343847,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30
6.84867095947266,46.5991159212791,1664555268,1333.5,60.6825896101864,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30
6.85512542724609,46.5724414890095,1664555328,1600.2,51.0571091718832,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30
6.84228515625,46.552656787937,1664555388,1531.62,53.9185416258541,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30
6.85533142089844,46.5493515790519,1664555448,1325.88,53.2865654550952,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30
6.85677337646484,46.5259358034295,1664555508,1409.7,49.9884999205028,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30
6.86707305908203,46.4948854608051,1664555568,1455.42,61.8403629599245,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30
6.84084320068359,46.4691886255297,1664555628,1463.04,63.8346029266807,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30
6.7905556283346,46.4681854248047,1664555688,1371.6,68.007862389438,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30
6.739013671875,46.4750076552569,1664555748,1280.16,65.9853396940978,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30
6.69026184082031,46.4816646252648,1664555808,1112.52,57.417573974761,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30
6.64813530154345,46.4878692626953,1664555868,1051.56,45.2535307379918,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30
6.61705203172637,46.4939575195312,1664555928,1036.32,35.0313322798838,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30
6.61330060261052,46.5123596191406,1664555988,944.88,34.0156036927554,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30
6.61528015136719,46.5311031018273,1664556048,762,36.615983111245,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30
6.61644912347561,46.5431671142578,1664556108,655.32,14.4411312492882,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30
6.61644912347561,46.5431671142578,1664556168,655.32,14.4411312492882,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30
6.61668358779535,46.5454330444336,1664550474,NA,49.5578086519378,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
6.61761474609375,46.578958802304,1664550534,1249.68,65.8669154388335,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
6.65654754638672,46.5948796676377,1664550594,1897.38,77.2865437162222,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
6.71653189310213,46.5854644775391,1664550654,2590.8,79.7404794795061,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
6.78083038330078,46.5750484143273,1664550714,3162.3,88.10820376359,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
