ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b2c8f,HBQWT,2023-02-12T07:51:19Z,2023-02-12,2023-02-12T09:12:01Z,2023-02-12,LSGE,LSGL,4b2c8f_2023-02-12 08:51:19
4b1bdd,HBKOJ,2023-02-12T08:03:06Z,2023-02-12,2023-02-12T08:57:29Z,2023-02-12,LSGL,LSGL,4b1bdd_2023-02-12 09:03:06
460812,FSF772J,2023-02-12T09:39:04Z,2023-02-12,2023-02-12T09:51:29Z,2023-02-12,LFLI,LSGL,460812_2023-02-12 10:39:04
4b28e3,HBPMP,2023-02-12T10:03:19Z,2023-02-12,2023-02-12T11:20:28Z,2023-02-12,LSGL,LSGL,4b28e3_2023-02-12 11:03:19
391a38,HBOJI,2023-02-12T10:44:12Z,2023-02-12,2023-02-12T15:08:43Z,2023-02-12,LSZQ,LSGL,391a38_2023-02-12 11:44:12
4b1bdd,HBKOJ,2023-02-12T11:57:33Z,2023-02-12,2023-02-12T12:47:42Z,2023-02-12,LSGL,LSGL,4b1bdd_2023-02-12 12:57:33
4b28e3,HBPMP,2023-02-12T12:32:21Z,2023-02-12,2023-02-12T13:37:43Z,2023-02-12,LSGL,LSGL,4b28e3_2023-02-12 13:32:21
4b2964,HBPRO,2023-02-12T13:34:58Z,2023-02-12,2023-02-12T14:15:59Z,2023-02-12,LSZA,LSGL,4b2964_2023-02-12 14:34:58
500227,T736A,2023-02-12T13:48:29Z,2023-02-12,2023-02-12T14:13:56Z,2023-02-12,LSGR,LSGL,500227_2023-02-12 14:48:29
4b442a,HBZVE,2023-02-12T14:20:48Z,2023-02-12,2023-02-12T15:10:59Z,2023-02-12,NA,LSGL,4b442a_2023-02-12 15:20:48
4b27c0,HBPBK,2023-02-12T14:24:14Z,2023-02-12,2023-02-12T15:46:27Z,2023-02-12,LSGL,LSGL,4b27c0_2023-02-12 15:24:14
4b43b1,RGA04,2023-02-12T14:52:52Z,2023-02-12,2023-02-12T15:06:42Z,2023-02-12,LSGE,LSGL,4b43b1_2023-02-12 15:52:52
460812,FSF857S,2023-02-12T15:01:16Z,2023-02-12,2023-02-12T15:44:45Z,2023-02-12,NA,LSGL,460812_2023-02-12 16:01:16
4b4414,HBZUI,2023-02-12T15:06:01Z,2023-02-12,2023-02-12T15:29:18Z,2023-02-12,NA,LSGL,4b4414_2023-02-12 16:06:01
4b4279,REGA15,2023-02-12T15:08:36Z,2023-02-12,2023-02-12T15:18:57Z,2023-02-12,LSGB,LSGL,4b4279_2023-02-12 16:08:36
46208f,FSF683C,2023-02-12T15:20:51Z,2023-02-12,2023-02-12T17:17:28Z,2023-02-12,EGTF,LSGL,46208f_2023-02-12 16:20:51
4b43b1,RGA04,2023-02-12T18:23:00Z,2023-02-12,2023-02-12T18:39:04Z,2023-02-12,LSGG,LSGL,4b43b1_2023-02-12 19:23:00
