ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
39a4af,FHJFP,2023-03-16T06:10:46Z,2023-03-16,2023-03-16T07:05:22Z,2023-03-16,LFPB,LSGL,39a4af_2023-03-16 07:10:46
4b28e3,HBPMP,2023-03-16T09:10:22Z,2023-03-16,2023-03-16T09:54:47Z,2023-03-16,LSGL,LSGL,4b28e3_2023-03-16 10:10:22
4b1b0b,HBKGH,2023-03-16T09:14:11Z,2023-03-16,2023-03-16T10:35:25Z,2023-03-16,LSZL,LSGL,4b1b0b_2023-03-16 10:14:11
4b43b1,RGA04,2023-03-16T12:28:17Z,2023-03-16,2023-03-16T13:07:13Z,2023-03-16,LSZM,LSGL,4b43b1_2023-03-16 13:28:17
4b0f56,HBFVA,2023-03-16T13:26:48Z,2023-03-16,2023-03-16T15:15:26Z,2023-03-16,EGHH,LSGL,4b0f56_2023-03-16 14:26:48
4b1b11,HBKGN,2023-03-16T13:47:03Z,2023-03-16,2023-03-16T14:32:24Z,2023-03-16,LSZB,LSGL,4b1b11_2023-03-16 14:47:03
4b28e3,HBPMP,2023-03-16T14:10:23Z,2023-03-16,2023-03-16T14:27:51Z,2023-03-16,LSGE,LSGL,4b28e3_2023-03-16 15:10:23
4b1bdd,HBKOJ,2023-03-16T14:18:03Z,2023-03-16,2023-03-16T14:30:42Z,2023-03-16,LSGL,LSGL,4b1bdd_2023-03-16 15:18:03
4b1bfd,HBKPP,2023-03-16T14:20:51Z,2023-03-16,2023-03-16T14:32:38Z,2023-03-16,LSGK,LSGL,4b1bfd_2023-03-16 15:20:51
460812,FSF660V,2023-03-16T14:24:39Z,2023-03-16,2023-03-16T15:16:39Z,2023-03-16,LFNG,LSGL,460812_2023-03-16 15:24:39
4b1bdd,HBKOJ,2023-03-16T14:57:54Z,2023-03-16,2023-03-16T15:51:19Z,2023-03-16,LSGL,LSGL,4b1bdd_2023-03-16 15:57:54
4b28e3,HBPMP,2023-03-16T15:59:31Z,2023-03-16,2023-03-16T16:40:05Z,2023-03-16,LSGL,LSGL,4b28e3_2023-03-16 16:59:31
