ICAO24,longitude,latitude,requested_time,geo_altitude,velocity,special_purpose_indicator,origin_country,id,arrival_date,departure_date
4b43b1,NA,NA,1671519949,NA,NA,FALSE,NA,4b43b1_2022-12-20 08:05:49,2022-12-20,2022-12-20
4b43b1,6.54523896008003,46.7639923095703,1671520129,1272.54,51.093380528181,FALSE,NA,4b43b1_2022-12-20 08:05:49,2022-12-20,2022-12-20
4b43b1,6.57847595214844,46.6858892925715,1671520309,1211.58,52.1596494190488,FALSE,NA,4b43b1_2022-12-20 08:05:49,2022-12-20,2022-12-20
4b43b1,6.61067962646484,46.6024211301642,1671520489,1211.58,56.0389872974858,FALSE,NA,4b43b1_2022-12-20 08:05:49,2022-12-20,2022-12-20
4b43b1,6.64253997802734,46.5308703406382,1671520669,762,26.4826257612496,FALSE,NA,4b43b1_2022-12-20 08:05:49,2022-12-20,2022-12-20
4b44a5,7.02184295654297,46.6053539211467,1671522888,1089.66,60.1921464384835,FALSE,NA,4b44a5_2022-12-20 08:54:48,2022-12-20,2022-12-20
4b44a5,6.93003845214844,46.5520050566075,1671523068,1211.58,58.8942896846241,FALSE,NA,4b44a5_2022-12-20 08:54:48,2022-12-20,2022-12-20
4b44a5,6.86748504638672,46.4639282226562,1671523248,708.66,58.9189997910429,FALSE,NA,4b44a5_2022-12-20 08:54:48,2022-12-20,2022-12-20
4b44a5,6.84166717529297,46.4577367750265,1671523428,601.98,55.6670246605064,FALSE,NA,4b44a5_2022-12-20 08:54:48,2022-12-20,2022-12-20
4b44a5,6.76188399152058,46.4783477783203,1671523608,571.5,61.9045238241058,FALSE,NA,4b44a5_2022-12-20 08:54:48,2022-12-20,2022-12-20
4b44a5,6.71123969845656,46.5035705566406,1671523788,678.18,0,FALSE,NA,4b44a5_2022-12-20 08:54:48,2022-12-20,2022-12-20
461838,6.61658310308689,46.5443115234375,1671525637,670.56,43.2897824770698,FALSE,NA,461838_2022-12-20 09:40:37,2022-12-20,2022-12-20
461838,6.59076690673828,46.5788656978284,1671525817,2179.32,98.1456149945732,FALSE,NA,461838_2022-12-20 09:40:37,2022-12-20,2022-12-20
461838,6.49117818692835,46.6740417480469,1671525997,3215.64,109.957516169101,FALSE,NA,461838_2022-12-20 09:40:37,2022-12-20,2022-12-20
461838,6.23876059927592,46.7430267333984,1671526177,3208.02,117.31128127794,FALSE,NA,461838_2022-12-20 09:40:37,2022-12-20,2022-12-20
461838,5.98607505240092,46.8121032714844,1671526357,3200.4,114.540930606307,FALSE,NA,461838_2022-12-20 09:40:37,2022-12-20,2022-12-20
461838,5.74324035644531,46.8772430419922,1671526537,2865.12,99.1703400786893,FALSE,NA,461838_2022-12-20 09:40:37,2022-12-20,2022-12-20
461838,5.61450664813702,46.871260303562,1671526717,2727.96,52.5967102807638,FALSE,NA,461838_2022-12-20 09:40:37,2022-12-20,2022-12-20
461838,5.42601013183594,46.9254455566406,1671526897,1607.82,122.565135887077,FALSE,NA,461838_2022-12-20 09:40:37,2022-12-20,2022-12-20
461838,5.23141479492188,46.9616546630859,1671527077,975.36,80.5856452089277,FALSE,NA,461838_2022-12-20 09:40:37,2022-12-20,2022-12-20
461838,5.33523559570312,46.9939727783203,1671527257,670.56,86.1889473611227,FALSE,NA,461838_2022-12-20 09:40:37,2022-12-20,2022-12-20
461838,5.47071075439453,47.0494537353516,1671527437,441.96,76.4775987064552,FALSE,NA,461838_2022-12-20 09:40:37,2022-12-20,2022-12-20
461838,5.44763946533203,47.0489959716797,1671527617,297.18,57.9337953417757,FALSE,NA,461838_2022-12-20 09:40:37,2022-12-20,2022-12-20
461838,5.40280151367188,47.023681640625,1671527797,411.48,76.9158297862419,FALSE,NA,461838_2022-12-20 09:40:37,2022-12-20,2022-12-20
461838,5.41133000300481,47.0436897924391,1671527977,NA,49.1098707931142,FALSE,NA,461838_2022-12-20 09:40:37,2022-12-20,2022-12-20
461838,5.51119290865385,47.0322844941737,1671528157,1524,69.6478143191425,FALSE,NA,461838_2022-12-20 09:40:37,2022-12-20,2022-12-20
461838,5.5816885141226,46.9268436755164,1671528337,3474.72,76.0612021526939,FALSE,NA,461838_2022-12-20 09:40:37,2022-12-20,2022-12-20
461838,5.68789672851562,46.7645160222458,1671528517,3512.82,118.57348321969,FALSE,NA,461838_2022-12-20 09:40:37,2022-12-20,2022-12-20
461838,5.93817901611328,46.6697356660487,1671528697,3124.2,149.698784312766,FALSE,NA,461838_2022-12-20 09:40:37,2022-12-20,2022-12-20
461838,6.27106475830078,46.6507423530191,1671528877,2179.32,120.538082528164,FALSE,NA,461838_2022-12-20 09:40:37,2022-12-20,2022-12-20
461838,6.55006222608613,46.6579742431641,1671529057,1303.02,114.793657098028,FALSE,NA,461838_2022-12-20 09:40:37,2022-12-20,2022-12-20
461838,6.61953735351562,46.5734656382415,1671529237,906.78,43.9209860291445,FALSE,NA,461838_2022-12-20 09:40:37,2022-12-20,2022-12-20
4b0f56,24.0260845681895,37.9938416561838,1671527165,1409.7,52.4631998930145,FALSE,NA,4b0f56_2022-12-20 10:06:05,2022-12-20,2022-12-20
4b0f56,23.9375968601393,38.0283368644068,1671527345,2590.8,89.7627388956326,FALSE,NA,4b0f56_2022-12-20 10:06:05,2022-12-20,2022-12-20
4b0f56,23.7530384893003,38.0340627896584,1671527525,3840.48,92.6699150902496,FALSE,NA,4b0f56_2022-12-20 10:06:05,2022-12-20,2022-12-20
4b0f56,23.55363561752,38.0399322509766,1671527705,4914.9,98.8388713983379,FALSE,NA,4b0f56_2022-12-20 10:06:05,2022-12-20,2022-12-20
4b0f56,23.3420903631981,38.0458374023438,1671527885,6012.18,108.607401592118,FALSE,NA,4b0f56_2022-12-20 10:06:05,2022-12-20,2022-12-20
4b0f56,23.0996898894614,38.0521545410156,1671528065,6324.6,132.276147774526,FALSE,NA,4b0f56_2022-12-20 10:06:05,2022-12-20,2022-12-20
4b0f56,22.8089904785156,38.0586423712262,1671528245,6324.6,143.074636321087,FALSE,NA,4b0f56_2022-12-20 10:06:05,2022-12-20,2022-12-20
4b0f56,22.5621779421543,38.1350555419922,1671528425,6309.36,129.853043707654,FALSE,NA,4b0f56_2022-12-20 10:06:05,2022-12-20,2022-12-20
4b0f56,22.3446720204455,38.253662109375,1671528605,6316.98,130.992434371843,FALSE,NA,4b0f56_2022-12-20 10:06:05,2022-12-20,2022-12-20
4b0f56,22.1259973404255,38.3718109130859,1671528785,6316.98,129.137740880607,FALSE,NA,4b0f56_2022-12-20 10:06:05,2022-12-20,2022-12-20
4b0f56,21.9016033670177,38.4922943115234,1671528965,6324.6,133.271779633106,FALSE,NA,4b0f56_2022-12-20 10:06:05,2022-12-20,2022-12-20
4b0f56,21.6763239321501,38.6123199462891,1671529145,6332.22,129.699076377368,FALSE,NA,4b0f56_2022-12-20 10:06:05,2022-12-20,2022-12-20
4b0f56,21.4993485160496,38.7062530517578,1671529325,6332.22,134.549481961277,FALSE,NA,4b0f56_2022-12-20 10:06:05,2022-12-20,2022-12-20
4b0f56,21.4993485160496,38.7062530517578,1671529505,6332.22,134.549481961277,FALSE,NA,4b0f56_2022-12-20 10:06:05,2022-12-20,2022-12-20
4b0f56,20.7690562372622,39.0877532958984,1671529865,6332.22,130.981321888814,FALSE,NA,4b0f56_2022-12-20 10:06:05,2022-12-20,2022-12-20
4b0f56,20.7484741210938,39.0983866028866,1671530045,6332.22,130.981321888814,FALSE,NA,4b0f56_2022-12-20 10:06:05,2022-12-20,2022-12-20
4b0f56,16.9630183730015,41.3948550466764,1671533105,6377.94,123.775910612905,FALSE,NA,4b0f56_2022-12-20 10:06:05,2022-12-20,2022-12-20
4b0f56,16.8889884061592,41.4374037920418,1671533285,6377.94,122.956420895348,FALSE,NA,4b0f56_2022-12-20 10:06:05,2022-12-20,2022-12-20
4b0f56,16.575558684593,41.6162574897378,1671533465,6377.94,122.956420895348,FALSE,NA,4b0f56_2022-12-20 10:06:05,2022-12-20,2022-12-20
