ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,id
460cb6,FSF832A,2023-04-10T15:31:45Z,2023-04-10,2023-04-10T16:37:29Z,2023-04-10,LSGL,460cb6_2023-04-10 17:31:45
