ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
391a38,HBOJI,2023-04-19T07:31:07Z,2023-04-19,2023-04-19T08:28:12Z,2023-04-19,LSGL,LSGL,391a38_2023-04-19 09:31:07
391a38,HBOJI,2023-04-19T09:10:10Z,2023-04-19,2023-04-19T09:44:28Z,2023-04-19,LSGL,LSGL,391a38_2023-04-19 11:10:10
4b1af2,HBKFI,2023-04-19T09:34:01Z,2023-04-19,2023-04-19T09:54:22Z,2023-04-19,NA,LSGL,4b1af2_2023-04-19 11:34:01
460861,FSF678M,2023-04-19T10:22:30Z,2023-04-19,2023-04-19T12:14:07Z,2023-04-19,EGKB,LSGL,460861_2023-04-19 12:22:30
391a38,HBOJI,2023-04-19T11:12:30Z,2023-04-19,2023-04-19T12:12:24Z,2023-04-19,LSGL,LSGL,391a38_2023-04-19 13:12:30
4b2811,HBPEN,2023-04-19T11:18:16Z,2023-04-19,2023-04-19T11:47:52Z,2023-04-19,LSZB,LSGL,4b2811_2023-04-19 13:18:16
4b23e0,HBNPG,2023-04-19T11:50:09Z,2023-04-19,2023-04-19T12:09:27Z,2023-04-19,LSGE,LSGL,4b23e0_2023-04-19 13:50:09
4b1af2,HBKFI,2023-04-19T11:52:42Z,2023-04-19,2023-04-19T12:51:04Z,2023-04-19,LSGL,LSGL,4b1af2_2023-04-19 13:52:42
4b3200,HBSYI,2023-04-19T12:25:09Z,2023-04-19,2023-04-19T12:58:57Z,2023-04-19,LSGL,LSGL,4b3200_2023-04-19 14:25:09
4b28e3,HBPMP,2023-04-19T12:53:51Z,2023-04-19,2023-04-19T13:49:21Z,2023-04-19,LSGL,LSGL,4b28e3_2023-04-19 14:53:51
4b1b65,HBKJT,2023-04-19T12:55:10Z,2023-04-19,2023-04-19T13:22:20Z,2023-04-19,LSZM,LSGL,4b1b65_2023-04-19 14:55:10
391a38,HBOJI,2023-04-19T13:24:37Z,2023-04-19,2023-04-19T14:09:42Z,2023-04-19,LSGL,LSGL,391a38_2023-04-19 15:24:37
4b43ab,RGA03,2023-04-19T13:39:00Z,2023-04-19,2023-04-19T13:55:28Z,2023-04-19,LSGN,LSGL,4b43ab_2023-04-19 15:39:00
4627c1,FSF801J,2023-04-19T13:44:17Z,2023-04-19,2023-04-19T14:28:40Z,2023-04-19,EDRZ,LSGL,4627c1_2023-04-19 15:44:17
4b444f,HBZWP,2023-04-19T14:30:36Z,2023-04-19,2023-04-19T15:01:07Z,2023-04-19,LSGB,LSGL,4b444f_2023-04-19 16:30:36
4b43b1,RGA04,2023-04-19T15:03:35Z,2023-04-19,2023-04-19T15:14:27Z,2023-04-19,LSMP,LSGL,4b43b1_2023-04-19 17:03:35
463c6a,FSF504V,2023-04-19T15:27:08Z,2023-04-19,2023-04-19T15:51:47Z,2023-04-19,LFSD,LSGL,463c6a_2023-04-19 17:27:08
4b28e3,HBPMP,2023-04-19T15:56:49Z,2023-04-19,2023-04-19T16:42:11Z,2023-04-19,LSGL,LSGL,4b28e3_2023-04-19 17:56:49
4b43b1,RGA04,2023-04-19T18:29:00Z,2023-04-19,2023-04-19T18:50:46Z,2023-04-19,LSZP,LSGL,4b43b1_2023-04-19 20:29:00
