longitude,latitude,requested_time,geo_altitude,velocity,special_purpose_indicator,origin_country,id,arrival_date,departure_date
7.05123138427734,46.2107306011653,1664298320,2461.26,67.3509173166264,FALSE,NA,4b4271_2022-09-27 19:04:20,2022-09-27,2022-09-27
7.02019668206936,46.2405853271484,1664298380,2209.8,67.3528820171801,FALSE,NA,4b4271_2022-09-27 19:04:20,2022-09-27,2022-09-27
6.99132407583842,46.2711181640625,1664298440,1905,70.3886487301401,FALSE,NA,4b4271_2022-09-27 19:04:20,2022-09-27,2022-09-27
6.9591689691311,46.3020172119141,1664298500,1783.08,64.0766797549304,FALSE,NA,4b4271_2022-09-27 19:04:20,2022-09-27,2022-09-27
6.92839050292969,46.3308353747352,1664298560,1653.54,67.5000715792611,FALSE,NA,4b4271_2022-09-27 19:04:20,2022-09-27,2022-09-27
6.89515686035156,46.3594650009931,1664298620,1524,68.0487108767873,FALSE,NA,4b4271_2022-09-27 19:04:20,2022-09-27,2022-09-27
6.85704803466797,46.3850221795551,1664298680,1356.36,65.1396622875609,FALSE,NA,4b4271_2022-09-27 19:04:20,2022-09-27,2022-09-27
6.81852722167969,46.410346596928,1664298740,1173.48,67.6645437733293,FALSE,NA,4b4271_2022-09-27 19:04:20,2022-09-27,2022-09-27
6.78515625,46.436648611295,1664298800,1112.52,60.2075332601809,FALSE,NA,4b4271_2022-09-27 19:04:20,2022-09-27,2022-09-27
6.75464909251143,46.4621887207031,1664298860,1051.56,59.6156032986948,FALSE,NA,4b4271_2022-09-27 19:04:20,2022-09-27,2022-09-27
6.72068526105183,46.4853057861328,1664298920,1028.7,62.2562266259104,FALSE,NA,4b4271_2022-09-27 19:04:20,2022-09-27,2022-09-27
6.68064880371094,46.505126953125,1664298980,914.4,61.9237591199977,FALSE,NA,4b4271_2022-09-27 19:04:20,2022-09-27,2022-09-27
6.64331203553735,46.5228424072266,1664299040,685.8,32.5769403541118,FALSE,NA,4b4271_2022-09-27 19:04:20,2022-09-27,2022-09-27
6.64102935791016,46.5247254452463,1664299100,632.46,0,FALSE,NA,4b4271_2022-09-27 19:04:20,2022-09-27,2022-09-27
2.39361102764423,48.9556732177734,1664292046,807.72,57.7507786300053,FALSE,NA,461838_2022-09-27 17:19:46,2022-09-27,2022-09-27
2.35172472502056,48.9439986923994,1664292106,1455.42,56.7476271867542,FALSE,NA,461838_2022-09-27 17:19:46,2022-09-27,2022-09-27
2.31746472810444,48.9238415734243,1664292166,2011.68,83.5999200371836,FALSE,NA,461838_2022-09-27 17:19:46,2022-09-27,2022-09-27
2.33820865028783,48.8701202909825,1664292226,2095.5,122.158516471274,FALSE,NA,461838_2022-09-27 17:19:46,2022-09-27,2022-09-27
2.36290564903846,48.8034210205078,1664292286,2095.5,128.521455571687,FALSE,NA,461838_2022-09-27 17:19:46,2022-09-27,2022-09-27
2.38757484837582,48.7352584580244,1664292346,2110.74,127.19985508977,FALSE,NA,461838_2022-09-27 17:19:46,2022-09-27,2022-09-27
2.39111649362665,48.6723663847325,1664292406,2590.8,102.486748144087,FALSE,NA,461838_2022-09-27 17:19:46,2022-09-27,2022-09-27
2.39624826531661,48.6204606395657,1664292466,3169.92,98.6029595730738,FALSE,NA,461838_2022-09-27 17:19:46,2022-09-27,2022-09-27
2.40332970252404,48.5602111816406,1664292526,3329.94,129.202280302564,FALSE,NA,461838_2022-09-27 17:19:46,2022-09-27,2022-09-27
2.4121328500601,48.4867401123047,1664292586,3322.32,140.306525741507,FALSE,NA,461838_2022-09-27 17:19:46,2022-09-27,2022-09-27
2.43079552283654,48.4118499755859,1664292646,3322.32,151.383833729938,FALSE,NA,461838_2022-09-27 17:19:46,2022-09-27,2022-09-27
