ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4d02fd,LXVAD,2022-10-06T05:24:05Z,2022-10-06,2022-10-06T06:04:46Z,2022-10-06,LFLC,LSGL,4d02fd_2022-10-06 07:24:05
461981,FSF439T,2022-10-06T06:25:20Z,2022-10-06,2022-10-06T07:15:51Z,2022-10-06,LFOZ,LSGL,461981_2022-10-06 08:25:20
4b2801,HBPDX,2022-10-06T06:28:55Z,2022-10-06,2022-10-06T06:45:29Z,2022-10-06,LSGC,LSGL,4b2801_2022-10-06 08:28:55
4b1bdd,HBKOJ,2022-10-06T06:59:22Z,2022-10-06,2022-10-06T08:34:51Z,2022-10-06,LSGL,LSGL,4b1bdd_2022-10-06 08:59:22
4b28e3,HBPMP,2022-10-06T07:17:03Z,2022-10-06,2022-10-06T07:33:12Z,2022-10-06,LSGL,LSGL,4b28e3_2022-10-06 09:17:03
4b1af2,HBKFI,2022-10-06T08:35:40Z,2022-10-06,2022-10-06T08:52:39Z,2022-10-06,LSGE,LSGL,4b1af2_2022-10-06 10:35:40
461fbd,FSF762A,2022-10-06T08:45:42Z,2022-10-06,2022-10-06T09:28:36Z,2022-10-06,LFJL,LSGL,461fbd_2022-10-06 10:45:42
4b293a,HBPPY,2022-10-06T09:01:49Z,2022-10-06,2022-10-06T09:37:27Z,2022-10-06,LSZG,LSGL,4b293a_2022-10-06 11:01:49
4b28e3,HBPMP,2022-10-06T09:06:36Z,2022-10-06,2022-10-06T10:39:29Z,2022-10-06,LSGL,LSGL,4b28e3_2022-10-06 11:06:36
461838,FSF144A,2022-10-06T09:59:34Z,2022-10-06,2022-10-06T10:45:11Z,2022-10-06,NA,LSGL,461838_2022-10-06 11:59:34
5000b5,T7LLS,2022-10-06T10:24:14Z,2022-10-06,2022-10-06T10:41:15Z,2022-10-06,LSGG,LSGL,5000b5_2022-10-06 12:24:14
4b1bdd,HBKOJ,2022-10-06T10:51:38Z,2022-10-06,2022-10-06T12:14:47Z,2022-10-06,LSGL,LSGL,4b1bdd_2022-10-06 12:51:38
4b43ad,RGA04,2022-10-06T11:32:42Z,2022-10-06,2022-10-06T11:47:28Z,2022-10-06,LSGB,LSGL,4b43ad_2022-10-06 13:32:42
4b1af2,HBKFI,2022-10-06T11:55:33Z,2022-10-06,2022-10-06T12:17:14Z,2022-10-06,LSGL,LSGL,4b1af2_2022-10-06 13:55:33
4b1af2,HBKFI,2022-10-06T12:47:13Z,2022-10-06,2022-10-06T13:29:23Z,2022-10-06,LSGL,LSGL,4b1af2_2022-10-06 14:47:13
4b43ad,RGA04,2022-10-06T14:10:54Z,2022-10-06,2022-10-06T14:23:48Z,2022-10-06,LSGB,LSGL,4b43ad_2022-10-06 16:10:54
4b2ef8,HBSDS,2022-10-06T14:12:36Z,2022-10-06,2022-10-06T14:31:47Z,2022-10-06,LSGE,LSGL,4b2ef8_2022-10-06 16:12:36
391a38,HBOJI,2022-10-06T14:45:36Z,2022-10-06,2022-10-06T15:21:46Z,2022-10-06,LSGL,LSGL,391a38_2022-10-06 16:45:36
4b1b0e,HBKGK,2022-10-06T14:51:33Z,2022-10-06,2022-10-06T15:42:59Z,2022-10-06,LSZB,LSGL,4b1b0e_2022-10-06 16:51:33
4b1bdd,HBKOJ,2022-10-06T15:26:30Z,2022-10-06,2022-10-06T16:18:15Z,2022-10-06,LSGL,LSGL,4b1bdd_2022-10-06 17:26:30
4d02fd,LXVAD,2022-10-06T16:03:19Z,2022-10-06,2022-10-06T16:44:49Z,2022-10-06,LFLC,LSGL,4d02fd_2022-10-06 18:03:19
4b28e3,HBPMP,2022-10-06T16:13:02Z,2022-10-06,2022-10-06T16:27:38Z,2022-10-06,LSGB,LSGL,4b28e3_2022-10-06 18:13:02
4b1af2,HBKFI,2022-10-06T16:20:21Z,2022-10-06,2022-10-06T16:35:48Z,2022-10-06,LSGB,LSGL,4b1af2_2022-10-06 18:20:21
