ICAO24,longitude,latitude,requested_time,geo_altitude,velocity,special_purpose_indicator,origin_country,id,arrival_date,departure_date
4b43ad,6.61658310308689,46.5449523925781,1664439955,685.8,35.0766314353768,FALSE,NA,4b43ad_2022-09-29 10:25:55,2022-09-29,2022-09-29
4b43ad,6.51428966987424,46.4981231689453,1664440135,822.96,58.0661217509198,FALSE,NA,4b43ad_2022-09-29 10:25:55,2022-09-29,2022-09-29
4b43ad,6.39479827880859,46.4504280736891,1664440315,822.96,61.5121015634923,FALSE,NA,4b43ad_2022-09-29 10:25:55,2022-09-29,2022-09-29
4b43ad,6.27072143554688,46.4010827016022,1664440495,830.58,61.5830510410038,FALSE,NA,4b43ad_2022-09-29 10:25:55,2022-09-29,2022-09-29
461838,6.61651611328125,46.5432997881356,1664453051,678.18,45.3761771712655,FALSE,NA,461838_2022-09-29 14:04:11,2022-09-29,2022-09-29
461838,6.56895335127668,46.4377899169922,1664453231,2202.18,66.4350201031133,FALSE,NA,461838_2022-09-29 14:04:11,2022-09-29,2022-09-29
461838,6.46902465820312,46.3474079713983,1664453411,3886.2,74.9342033545331,FALSE,NA,461838_2022-09-29 14:04:11,2022-09-29,2022-09-29
461838,6.41045379638672,46.2356826006356,1664453591,5250.18,89.4200753974518,FALSE,NA,461838_2022-09-29 14:04:11,2022-09-29,2022-09-29
461838,6.4870918087843,46.0972595214844,1664453771,6385.56,100.131737500242,FALSE,NA,461838_2022-09-29 14:04:11,2022-09-29,2022-09-29
461838,6.59165954589844,45.9073031150689,1664453951,6393.18,136.142139798487,FALSE,NA,461838_2022-09-29 14:04:11,2022-09-29,2022-09-29
461838,6.7058135241997,45.6983184814453,1664454131,6400.8,138.72829268310699,FALSE,NA,461838_2022-09-29 14:04:11,2022-09-29,2022-09-29
461838,6.81962920398247,45.4882864224709,1664454311,6408.42,140.171594268189,FALSE,NA,461838_2022-09-29 14:04:11,2022-09-29,2022-09-29
