longitude,latitude,requested_time,geo_altitude,velocity,special_purpose_indicator,origin_country,id,arrival_date,departure_date
6.61653327941895,46.5440679000596,1664552628,NA,NA,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
6.59722304925686,46.5576782226562,1664552688,922.02,43.9541146275613,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
6.58259582519531,46.531428967492,1664552748,838.2,54.7949274800863,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
6.61417147008384,46.5233459472656,1664552808,830.58,40.745133974134,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
6.61631011962891,46.5413911463851,1664552868,655.32,31.4484796942751,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
6.61708552662919,46.5444717407227,1664552928,NA,22.1748638087067,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
6.61680793762207,46.541030366542,1664552988,NA,22.1748638087067,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
6.61679077148438,46.5469774149232,1664553048,685.8,37.6423986535681,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
6.58966827392578,46.5558223401086,1664553108,891.54,56.752290672581,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
6.58911895751953,46.5267737437103,1664553168,861.06,52.7173335683543,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
6.61534881591797,46.530684131687,1664553228,777.24,36.615983111245,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
6.61638213366997,46.54248046875,1664553288,662.94,29.9086256200395,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
6.61694526672363,46.5430437508276,1664553348,NA,6.19472608149222,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
6.61680793762207,46.541030366542,1664553408,NA,6.19472608149222,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
6.61685106230945,46.5470581054688,1664553468,685.8,38.1556563680555,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
6.61953065453506,46.568115234375,1664553528,982.98,40.6703692151915,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
6.61423845988948,46.5912322998047,1664553588,1257.3,41.1844473088158,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
6.63951873779297,46.6047952942929,1664553648,1424.94,51.7547027765155,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
6.68058013916016,46.6067039360434,1664553708,1508.76,55.581383033391,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
6.7236328125,46.6056976318359,1664553768,1607.82,52.7775418303695,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
6.76414489746094,46.6003728317002,1664553828,1775.46,52.2863429489468,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
6.80472564697266,46.591481354277,1664553888,1874.52,56.777932997826,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
6.84923869807546,46.5903625488281,1664553948,1943.1,56.4717998747056,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
6.89217916349085,46.5983734130859,1664554008,1981.2,56.8152102660176,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
6.93257904052734,46.6116850254899,1664554068,1981.2,58.5133408987423,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
6.97261047363281,46.6282576221531,1664554128,1935.48,59.6156032986948,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
7.01456953839558,46.6411285400391,1664554188,1905,63.293339675132,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
7.05885314941406,46.6549786066605,1664554248,1866.9,59.5889614368107,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
7.09771728515625,46.6722960391287,1664554308,1836.42,56.9756891049347,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
7.12889099121094,46.6943617998543,1664554368,1805.94,56.9756891049347,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
7.14248657226562,46.7241086798199,1664554428,1760.22,57.9474982935206,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
7.15903472900391,46.7526452016022,1664554488,1722.12,57.8034552846281,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
7.17427323504192,46.7824401855469,1664554548,1668.78,58.025087228441,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
7.17455291748047,46.8140941555217,1664554608,1592.58,61.2706907443858,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
7.13756282155107,46.8345336914062,1664554668,1516.38,62.8632886369998,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
7.09000005954649,46.8423156738281,1664554728,1463.04,63.7931303372414,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
7.04196836890244,46.8307800292969,1664554788,1371.6,66.9271674891953,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
7.00275421142578,46.8070647676112,1664554848,1295.4,64.5109494052258,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
6.96975335842226,46.7806549072266,1664554908,1264.92,62.6735536062581,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
6.93632544540777,46.7546539306641,1664554968,1226.82,65.5143979544012,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
6.90950775146484,46.7252724857654,1664555028,1219.2,64.1922225479654,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
6.88794708251953,46.6944083520922,1664555088,1211.58,63.3100629305067,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
6.86471334317835,46.6645202636719,1664555148,1257.3,64.9117439950142,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
6.84674835205078,46.6325869802701,1664555208,1295.4,62.5044167343847,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
6.84867095947266,46.5991159212791,1664555268,1333.5,60.6825896101864,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
6.85512542724609,46.5724414890095,1664555328,1600.2,51.0571091718832,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
6.84228515625,46.552656787937,1664555388,1531.62,53.9185416258541,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
6.85533142089844,46.5493515790519,1664555448,1325.88,53.2865654550952,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
6.85677337646484,46.5259358034295,1664555508,1409.7,49.9884999205028,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
6.86707305908203,46.4948854608051,1664555568,1455.42,61.8403629599245,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
6.84084320068359,46.4691886255297,1664555628,1463.04,63.8346029266807,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
6.7905556283346,46.4681854248047,1664555688,1371.6,68.007862389438,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
6.739013671875,46.4750076552569,1664555748,1280.16,65.9853396940978,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
6.69026184082031,46.4816646252648,1664555808,1112.52,57.417573974761,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
6.64813530154345,46.4878692626953,1664555868,1051.56,45.2535307379918,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
6.61705203172637,46.4939575195312,1664555928,1036.32,35.0313322798838,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
6.61330060261052,46.5123596191406,1664555988,944.88,34.0156036927554,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
6.61528015136719,46.5311031018273,1664556048,762,36.615983111245,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
6.61644912347561,46.5431671142578,1664556108,655.32,14.4411312492882,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
6.61644912347561,46.5431671142578,1664556168,655.32,14.4411312492882,FALSE,NA,4b1af2_2022-09-30 17:43:48,2022-09-30,2022-09-30
6.6237510122904,46.7684783935547,1664550594,678.18,34.9897565350652,FALSE,NA,4b28e3_2022-09-30 17:09:54,2022-09-30,2022-09-30
6.60137641720656,46.7656860351562,1664550654,952.5,48.9398231880827,FALSE,NA,4b28e3_2022-09-30 17:09:54,2022-09-30,2022-09-30
6.57350865806021,46.7476501464844,1664550714,1165.86,52.6872036362484,FALSE,NA,4b28e3_2022-09-30 17:09:54,2022-09-30,2022-09-30
6.55300140380859,46.7182896500927,1664550774,1264.92,61.0456687314015,FALSE,NA,4b28e3_2022-09-30 17:09:54,2022-09-30,2022-09-30
6.54423411299543,46.683837890625,1664550834,1341.12,60.2339015241867,FALSE,NA,4b28e3_2022-09-30 17:09:54,2022-09-30,2022-09-30
6.54624380716463,46.6518859863281,1664550894,1470.66,68.5447162445904,FALSE,NA,4b28e3_2022-09-30 17:09:54,2022-09-30,2022-09-30
6.52326965332031,46.6207161596266,1664550954,1463.04,67.9572540529942,FALSE,NA,4b28e3_2022-09-30 17:09:54,2022-09-30,2022-09-30
6.501708984375,46.5945072497352,1664551014,1432.56,75.6774926547057,FALSE,NA,4b28e3_2022-09-30 17:09:54,2022-09-30,2022-09-30
6.52219446693979,46.5555267333984,1664551074,1264.92,77.6554879418892,FALSE,NA,4b28e3_2022-09-30 17:09:54,2022-09-30,2022-09-30
6.55801391601562,46.523003012447,1664551134,1143,72.4635964791106,FALSE,NA,4b28e3_2022-09-30 17:09:54,2022-09-30,2022-09-30
6.60124243759527,46.5005035400391,1664551194,1043.94,57.37146284142,FALSE,NA,4b28e3_2022-09-30 17:09:54,2022-09-30,2022-09-30
6.615966796875,46.5024269233316,1664551254,1013.46,43.5852793032029,FALSE,NA,4b28e3_2022-09-30 17:09:54,2022-09-30,2022-09-30
6.61437243950076,46.5226135253906,1664551314,838.2,39.6422415083906,FALSE,NA,4b28e3_2022-09-30 17:09:54,2022-09-30,2022-09-30
6.93145751953125,46.9727441820048,1664550355,800.1,57.7003472652538,FALSE,NA,4b43ad_2022-09-30 17:04:55,2022-09-30,2022-09-30
6.91177368164062,46.9425201416016,1664550415,899.16,63.0587484237389,FALSE,NA,4b43ad_2022-09-30 17:04:55,2022-09-30,2022-09-30
6.89110389122596,46.9113417803231,1664550475,1005.84,63.5687108118262,FALSE,NA,4b43ad_2022-09-30 17:04:55,2022-09-30,2022-09-30
6.8701171875,46.8788017660885,1664550535,1066.8,67.9572540529942,FALSE,NA,4b43ad_2022-09-30 17:04:55,2022-09-30,2022-09-30
6.84796589176829,46.8450622558594,1664550595,1059.18,68.8452172281897,FALSE,NA,4b43ad_2022-09-30 17:04:55,2022-09-30,2022-09-30
6.82566833496094,46.8110217078257,1664550655,1059.18,70.4638061363456,FALSE,NA,4b43ad_2022-09-30 17:04:55,2022-09-30,2022-09-30
6.80314971179497,46.7766265869141,1664550715,1059.18,69.3145282703052,FALSE,NA,4b43ad_2022-09-30 17:04:55,2022-09-30,2022-09-30
6.78110504150391,46.7426830227092,1664550775,1104.9,65.3586879219907,FALSE,NA,4b43ad_2022-09-30 17:04:55,2022-09-30,2022-09-30
6.75968170166016,46.7091188592426,1664550835,1120.14,68.8452172281897,FALSE,NA,4b43ad_2022-09-30 17:04:55,2022-09-30,2022-09-30
6.73750305175781,46.6749960689221,1664550895,1120.14,69.7844755567564,FALSE,NA,4b43ad_2022-09-30 17:04:55,2022-09-30,2022-09-30
6.71649169921875,46.6402215472722,1664550955,1120.14,69.1444122495943,FALSE,NA,4b43ad_2022-09-30 17:04:55,2022-09-30,2022-09-30
6.70045433974848,46.6049194335938,1664551015,1120.14,69.3297991513608,FALSE,NA,4b43ad_2022-09-30 17:04:55,2022-09-30,2022-09-30
6.68183117378049,46.5702209472656,1664551075,1127.76,70.9336012418207,FALSE,NA,4b43ad_2022-09-30 17:04:55,2022-09-30,2022-09-30
6.65537020055259,46.5334625244141,1664551135,883.92,69.8773282800595,FALSE,NA,4b43ad_2022-09-30 17:04:55,2022-09-30,2022-09-30
5.43335723876953,47.0418090820312,1664548651,312.42,58.7908439854044,FALSE,NA,4b2964_2022-09-30 16:37:31,2022-09-30,2022-09-30
5.47249603271484,47.0363616943359,1664548711,815.34,65.1315360821541,FALSE,NA,4b2964_2022-09-30 16:37:31,2022-09-30,2022-09-30
5.49534724308894,47.002584166446,1664548771,1242.06,69.7104839761942,FALSE,NA,4b2964_2022-09-30 16:37:31,2022-09-30,2022-09-30
5.52124786376953,46.9671478271484,1664548831,1630.68,77.9955468813451,FALSE,NA,4b2964_2022-09-30 16:37:31,2022-09-30,2022-09-30
5.54936335637019,46.929497153072,1664548891,2026.92,79.6042872716814,FALSE,NA,4b2964_2022-09-30 16:37:31,2022-09-30,2022-09-30
5.57823768028846,46.8907656912076,1664548951,2438.4,81.4464127466265,FALSE,NA,4b2964_2022-09-30 16:37:31,2022-09-30,2022-09-30
5.60758265053354,46.8511505126953,1664549011,2781.3,86.5061716957209,FALSE,NA,4b2964_2022-09-30 16:37:31,2022-09-30,2022-09-30
5.64134551257622,46.8049621582031,1664549071,2773.68,101.693491119729,FALSE,NA,4b2964_2022-09-30 16:37:31,2022-09-30,2022-09-30
5.69366455078125,46.7668901863745,1664549131,2773.68,99.9293400486542,FALSE,NA,4b2964_2022-09-30 16:37:31,2022-09-30,2022-09-30
5.76768828601372,46.7503051757812,1664549191,2773.68,98.4256546309105,FALSE,NA,4b2964_2022-09-30 16:37:31,2022-09-30,2022-09-30
5.84050620474467,46.7330474853516,1664549251,2773.68,99.0795638491695,FALSE,NA,4b2964_2022-09-30 16:37:31,2022-09-30,2022-09-30
5.91414642333984,46.7155430680614,1664549311,2773.68,99.0795638491695,FALSE,NA,4b2964_2022-09-30 16:37:31,2022-09-30,2022-09-30
5.98775482177734,46.6978997699285,1664549371,2773.68,99.0795638491695,FALSE,NA,4b2964_2022-09-30 16:37:31,2022-09-30,2022-09-30
6.06090266530107,46.6804046630859,1664549431,2773.68,98.4256546309105,FALSE,NA,4b2964_2022-09-30 16:37:31,2022-09-30,2022-09-30
6.13338563500381,46.6628723144531,1664549491,2773.68,98.9365561419241,FALSE,NA,4b2964_2022-09-30 16:37:31,2022-09-30,2022-09-30
6.20645141601562,46.6452957411944,1664549551,2773.68,97.1373264331781,FALSE,NA,4b2964_2022-09-30 16:37:31,2022-09-30,2022-09-30
6.27326034918064,46.6292266845703,1664549611,2781.3,86.0660353268785,FALSE,NA,4b2964_2022-09-30 16:37:31,2022-09-30,2022-09-30
6.3358154296875,46.6140126373808,1664549671,2781.3,83.4684399159658,FALSE,NA,4b2964_2022-09-30 16:37:31,2022-09-30,2022-09-30
6.39699052019817,46.5991058349609,1664549731,2781.3,82.9835008306996,FALSE,NA,4b2964_2022-09-30 16:37:31,2022-09-30,2022-09-30
6.45661144721799,46.5771331787109,1664549791,2499.36,92.0552941711378,FALSE,NA,4b2964_2022-09-30 16:37:31,2022-09-30,2022-09-30
6.48941802978516,46.532453116724,1664549851,2171.7,94.0996687859861,FALSE,NA,4b2964_2022-09-30 16:37:31,2022-09-30,2022-09-30
6.52413717130335,46.4859924316406,1664549911,1760.22,100.539258586984,FALSE,NA,4b2964_2022-09-30 16:37:31,2022-09-30,2022-09-30
6.57705911775915,46.4546813964844,1664549971,1348.74,89.513256,FALSE,NA,4b2964_2022-09-30 16:37:31,2022-09-30,2022-09-30
6.60923767089844,46.4818973864539,1664550031,1074.42,63.9588593437622,FALSE,NA,4b2964_2022-09-30 16:37:31,2022-09-30,2022-09-30
6.61316662299924,46.5127716064453,1664550091,929.64,48.9695565897967,FALSE,NA,4b2964_2022-09-30 16:37:31,2022-09-30,2022-09-30
6.61591320503049,46.5377197265625,1664550151,685.8,43.3233937478646,FALSE,NA,4b2964_2022-09-30 16:37:31,2022-09-30,2022-09-30
7.10580965367759,46.75927734375,1664547741,982.98,39.5319336112981,FALSE,NA,4b1af2_2022-09-30 16:21:21,2022-09-30,2022-09-30
7.08886123285061,46.7776336669922,1664547801,1196.34,48.1630594374676,FALSE,NA,4b1af2_2022-09-30 16:21:21,2022-09-30,2022-09-30
7.04546356201172,46.7700557385461,1664547861,1249.68,62.5932705786281,FALSE,NA,4b1af2_2022-09-30 16:21:21,2022-09-30,2022-09-30
6.99922887290396,46.7542419433594,1664547921,1173.48,68.6546671750156,FALSE,NA,4b1af2_2022-09-30 16:21:21,2022-09-30,2022-09-30
6.96038818359375,46.7340708587129,1664547981,1219.2,61.9472608149222,FALSE,NA,4b1af2_2022-09-30 16:21:21,2022-09-30,2022-09-30
6.93003845214844,46.7077688443459,1664548041,1272.54,60.7065718083207,FALSE,NA,4b1af2_2022-09-30 16:21:21,2022-09-30,2022-09-30
6.90257263183594,46.6802564717956,1664548101,1287.78,61.9558046754987,FALSE,NA,4b1af2_2022-09-30 16:21:21,2022-09-30,2022-09-30
6.87275211985518,46.6535797119141,1664548161,1287.78,63.1090913883861,FALSE,NA,4b1af2_2022-09-30 16:21:21,2022-09-30,2022-09-30
6.84059701314787,46.6279449462891,1664548221,1295.4,62.6714422126009,FALSE,NA,4b1af2_2022-09-30 16:21:21,2022-09-30,2022-09-30
6.81392669677734,46.599674548133,1664548281,1295.4,61.2253202448326,FALSE,NA,4b1af2_2022-09-30 16:21:21,2022-09-30,2022-09-30
6.79305267333984,46.568996623411,1664548341,1280.16,62.6291993915351,FALSE,NA,4b1af2_2022-09-30 16:21:21,2022-09-30,2022-09-30
6.77403259277344,46.5368755793167,1664548401,1264.92,63.7744588731417,FALSE,NA,4b1af2_2022-09-30 16:21:21,2022-09-30,2022-09-30
6.73388225276296,46.5268249511719,1664548461,1203.96,59.8813699923746,FALSE,NA,4b1af2_2022-09-30 16:21:21,2022-09-30,2022-09-30
6.68859714415015,46.5326385498047,1664548521,1181.1,57.2698876625618,FALSE,NA,4b1af2_2022-09-30 16:21:21,2022-09-30,2022-09-30
6.64611053466797,46.5413445941472,1664548581,1066.8,56.6215678814487,FALSE,NA,4b1af2_2022-09-30 16:21:21,2022-09-30,2022-09-30
6.60353851318359,46.5500033103814,1664548641,891.54,55.5265983960336,FALSE,NA,4b1af2_2022-09-30 16:21:21,2022-09-30,2022-09-30
6.58107850609756,46.5344696044922,1664548701,876.3,47.4656489667503,FALSE,NA,4b1af2_2022-09-30 16:21:21,2022-09-30,2022-09-30
6.60566376476753,46.5211029052734,1664548761,876.3,40.0639263641226,FALSE,NA,4b1af2_2022-09-30 16:21:21,2022-09-30,2022-09-30
6.61564524580793,46.5352935791016,1664548821,731.52,33.0247404935975,FALSE,NA,4b1af2_2022-09-30 16:21:21,2022-09-30,2022-09-30
7.43231964111328,47.1851806640625,1664545735,647.7,58.214061154385,FALSE,NA,4b1c2b_2022-09-30 15:48:55,2022-09-30,2022-09-30
7.46626633864183,47.1652842376192,1664545795,1074.42,104.969269605196,FALSE,NA,4b1c2b_2022-09-30 15:48:55,2022-09-30,2022-09-30
7.39434814453125,47.1338195800781,1664545855,1066.8,110.963793962501,FALSE,NA,4b1c2b_2022-09-30 15:48:55,2022-09-30,2022-09-30
7.31048583984375,47.1302304025424,1664545915,1120.14,102.046811078266,FALSE,NA,4b1c2b_2022-09-30 15:48:55,2022-09-30,2022-09-30
7.23175048828125,47.1192626953125,1664545975,1120.14,103.316186974463,FALSE,NA,4b1c2b_2022-09-30 15:48:55,2022-09-30,2022-09-30
7.16054534912109,47.0917510986328,1664546035,1120.14,103.938060022936,FALSE,NA,4b1c2b_2022-09-30 15:48:55,2022-09-30,2022-09-30
7.09181565504808,47.0625900009931,1664546095,1112.52,102.62738758112,FALSE,NA,4b1c2b_2022-09-30 15:48:55,2022-09-30,2022-09-30
7.02417755126953,47.0321502685547,1664546155,1112.52,103.104640085376,FALSE,NA,4b1c2b_2022-09-30 15:48:55,2022-09-30,2022-09-30
6.9598388671875,46.9981842041016,1664546215,1112.52,102.708586775211,FALSE,NA,4b1c2b_2022-09-30 15:48:55,2022-09-30,2022-09-30
6.89983661358173,46.9615716449285,1664546275,1120.14,100.991004657064,FALSE,NA,4b1c2b_2022-09-30 15:48:55,2022-09-30,2022-09-30
6.83884840745192,46.9263316009004,1664546335,1120.14,100.844146717496,FALSE,NA,4b1c2b_2022-09-30 15:48:55,2022-09-30,2022-09-30
