ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,id,destination_airport_ICAO
4b43ad,RGA04,2022-11-12T09:08:52Z,2022-11-12,2022-11-12T09:19:21Z,2022-11-12,LSGL,4b43ad_2022-11-12 10:08:52,LSGY
4b43ab,RGA03,2022-11-12T11:55:19Z,2022-11-12,2022-11-12T12:29:26Z,2022-11-12,LSGL,4b43ab_2022-11-12 12:55:19,LSZB
462dd1,OHRJD,2022-11-12T12:52:43Z,2022-11-12,2022-11-12T13:39:12Z,2022-11-12,LSGL,462dd1_2022-11-12 13:52:43,LFLS
462dd1,OHRJD,2022-11-12T12:52:48Z,2022-11-12,2022-11-12T14:06:20Z,2022-11-12,LSGL,462dd1_2022-11-12 13:52:48,NA
