ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b4271,HBZEF,2022-09-21T22:48:07Z,2022-09-22,2022-09-21T23:02:58Z,2022-09-22,NA,LSGL,4b4271_2022-09-22 00:48:07
4b1bdd,HBKOJ,2022-09-22T07:26:37Z,2022-09-22,2022-09-22T07:39:47Z,2022-09-22,LSGL,LSGL,4b1bdd_2022-09-22 09:26:37
4b1b0e,HBKGK,2022-09-22T07:43:36Z,2022-09-22,2022-09-22T08:18:08Z,2022-09-22,LSZB,LSGL,4b1b0e_2022-09-22 09:43:36
391a38,HBOJI,2022-09-22T07:49:11Z,2022-09-22,2022-09-22T08:25:24Z,2022-09-22,LSZQ,LSGL,391a38_2022-09-22 09:49:11
4b2ef8,HBSDS,2022-09-22T09:02:26Z,2022-09-22,2022-09-22T09:17:17Z,2022-09-22,LSGE,LSGL,4b2ef8_2022-09-22 11:02:26
4b1bdd,HBKOJ,2022-09-22T09:58:23Z,2022-09-22,2022-09-22T10:11:55Z,2022-09-22,LSGK,LSGL,4b1bdd_2022-09-22 11:58:23
4b43bd,HBZQZ,2022-09-22T11:54:08Z,2022-09-22,2022-09-22T12:44:13Z,2022-09-22,LIMC,LSGL,4b43bd_2022-09-22 13:54:08
391a38,HBOJI,2022-09-22T12:10:41Z,2022-09-22,2022-09-22T12:48:58Z,2022-09-22,LSGL,LSGL,391a38_2022-09-22 14:10:41
4b1bdd,HBKOJ,2022-09-22T12:21:52Z,2022-09-22,2022-09-22T12:34:17Z,2022-09-22,LSGL,LSGL,4b1bdd_2022-09-22 14:21:52
4b28e3,HBPMP,2022-09-22T12:44:27Z,2022-09-22,2022-09-22T14:03:09Z,2022-09-22,LSGL,LSGL,4b28e3_2022-09-22 14:44:27
4b1b11,HBKGN,2022-09-22T13:35:39Z,2022-09-22,2022-09-22T14:18:23Z,2022-09-22,LSZB,LSGL,4b1b11_2022-09-22 15:35:39
391a38,HBOJI,2022-09-22T13:39:49Z,2022-09-22,2022-09-22T14:14:06Z,2022-09-22,LSGL,LSGL,391a38_2022-09-22 15:39:49
4b28e3,HBPMP,2022-09-22T14:45:11Z,2022-09-22,2022-09-22T15:51:27Z,2022-09-22,LSGL,LSGL,4b28e3_2022-09-22 16:45:11
4b2ef8,HBSDS,2022-09-22T14:59:02Z,2022-09-22,2022-09-22T15:11:28Z,2022-09-22,LSGK,LSGL,4b2ef8_2022-09-22 16:59:02
461fbd,FSF442Y,2022-09-22T15:12:23Z,2022-09-22,2022-09-22T16:30:51Z,2022-09-22,EDLI,LSGL,461fbd_2022-09-22 17:12:23
46316e,FSF996C,2022-09-22T15:15:05Z,2022-09-22,2022-09-22T16:34:16Z,2022-09-22,EDLI,LSGL,46316e_2022-09-22 17:15:05
4b3200,HBSYI,2022-09-22T15:33:21Z,2022-09-22,2022-09-22T15:54:39Z,2022-09-22,LSGL,LSGL,4b3200_2022-09-22 17:33:21
4b43ad,RGA04,2022-09-22T16:21:18Z,2022-09-22,2022-09-22T16:32:56Z,2022-09-22,LSMP,LSGL,4b43ad_2022-09-22 18:21:18
4b43af,RGA03,2022-09-22T16:33:03Z,2022-09-22,2022-09-22T16:49:43Z,2022-09-22,LSGN,LSGL,4b43af_2022-09-22 18:33:03
46208f,FSF221U,2022-09-22T16:47:44Z,2022-09-22,2022-09-22T17:40:58Z,2022-09-22,EDMO,LSGL,46208f_2022-09-22 18:47:44
