ICAO24,longitude,latitude,requested_time,geo_altitude,velocity,special_purpose_indicator,origin_country,id,arrival_date,departure_date
4b43b1,NA,NA,1676284291,NA,57.8492220814137,FALSE,NA,4b43b1_2023-02-13 11:31:31,2023-02-13,2023-02-13
4b43b1,6.81353313166921,46.8339385986328,1676284471,670.56,63.5291475963908,FALSE,NA,4b43b1_2023-02-13 11:31:31,2023-02-13,2023-02-13
4b43b1,6.65443234327363,46.7801513671875,1676284651,647.7,66.2095623683521,FALSE,NA,4b43b1_2023-02-13 11:31:31,2023-02-13,2023-02-13
4b43b1,6.56398773193359,46.6988773669227,1676284831,624.84,63.0335618636514,FALSE,NA,4b43b1_2023-02-13 11:31:31,2023-02-13,2023-02-13
4b43b1,6.5361953363186,46.6282653808594,1676285011,647.7,54.212244433848,FALSE,NA,4b43b1_2023-02-13 11:31:31,2023-02-13,2023-02-13
4b43b1,6.59845733642578,46.5539602505959,1676285191,914.4,60.3392593509728,FALSE,NA,4b43b1_2023-02-13 11:31:31,2023-02-13,2023-02-13
46316e,NA,NA,1676286330,NA,88.0541201523097,FALSE,NA,46316e_2023-02-13 12:05:30,2023-02-13,2023-02-13
46316e,12.2419084821429,43.1391208454714,1676286510,3695.7,94.0363668870782,FALSE,NA,46316e_2023-02-13 12:05:30,2023-02-13,2023-02-13
46316e,12.0482972610828,43.2079925537109,1676286690,5105.4,104.686509983482,FALSE,NA,46316e_2023-02-13 12:05:30,2023-02-13,2023-02-13
46316e,11.8589747229288,43.3175811767578,1676286870,6225.54,112.399833438779,FALSE,NA,46316e_2023-02-13 12:05:30,2023-02-13,2023-02-13
46316e,11.6595676967076,43.4324930481991,1676287050,7231.38,114.651783398934,FALSE,NA,46316e_2023-02-13 12:05:30,2023-02-13,2023-02-13
46316e,11.4450073242188,43.5548323291843,1676287230,7566.66,137.07398753279,FALSE,NA,46316e_2023-02-13 12:05:30,2023-02-13,2023-02-13
46316e,11.1983380998884,43.6948149083024,1676287410,7574.28,143.030235377744,FALSE,NA,46316e_2023-02-13 12:05:30,2023-02-13,2023-02-13
46316e,10.9416163244913,43.8389739990234,1676287590,7574.28,143.751892468229,FALSE,NA,46316e_2023-02-13 12:05:30,2023-02-13,2023-02-13
