ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,id
49d28e,OKALT,2023-04-02T17:37:26Z,2023-04-02,2023-04-02T19:59:31Z,2023-04-02,LSGL,49d28e_2023-04-02 19:37:26
