ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,id
4b43b1,RGA04,2022-11-28T20:14:22Z,2022-11-28,2022-11-28T20:16:07Z,2022-11-28,LSGL,4b43b1_2022-11-28 21:14:22
