ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
391a38,HBOJI,2022-10-27T06:33:40Z,2022-10-27,2022-10-27T07:01:15Z,2022-10-27,LSGL,LSGL,391a38_2022-10-27 08:33:40
4b1bdd,HBKOJ,2022-10-27T08:03:35Z,2022-10-27,2022-10-27T09:10:24Z,2022-10-27,LSGL,LSGL,4b1bdd_2022-10-27 10:03:35
4b2964,HBPRO,2022-10-27T08:31:59Z,2022-10-27,2022-10-27T09:16:40Z,2022-10-27,LSZA,LSGL,4b2964_2022-10-27 10:31:59
391a38,HBOJI,2022-10-27T08:46:48Z,2022-10-27,2022-10-27T09:34:58Z,2022-10-27,LSGL,LSGL,391a38_2022-10-27 10:46:48
4b1fa1,HBLZL,2022-10-27T08:54:46Z,2022-10-27,2022-10-27T09:18:52Z,2022-10-27,LSGC,LSGL,4b1fa1_2022-10-27 10:54:46
4b1b0b,HBKGH,2022-10-27T09:08:00Z,2022-10-27,2022-10-27T10:43:59Z,2022-10-27,LSZR,LSGL,4b1b0b_2022-10-27 11:08:00
4b2811,HBPEN,2022-10-27T09:11:07Z,2022-10-27,2022-10-27T09:44:55Z,2022-10-27,LSZB,LSGL,4b2811_2022-10-27 11:11:07
4b0ca8,HBEUQ,2022-10-27T09:12:25Z,2022-10-27,2022-10-27T10:05:47Z,2022-10-27,LSPN,LSGL,4b0ca8_2022-10-27 11:12:25
4b1af2,HBKFI,2022-10-27T11:36:03Z,2022-10-27,2022-10-27T12:27:44Z,2022-10-27,LSZB,LSGL,4b1af2_2022-10-27 13:36:03
391a38,HBOJI,2022-10-27T12:01:37Z,2022-10-27,2022-10-27T13:03:28Z,2022-10-27,LSGL,LSGL,391a38_2022-10-27 14:01:37
4b43ad,RGA04,2022-10-27T12:18:47Z,2022-10-27,2022-10-27T12:32:56Z,2022-10-27,LSGG,LSGL,4b43ad_2022-10-27 14:18:47
46316e,OHSSS,2022-10-27T12:54:30Z,2022-10-27,2022-10-27T13:25:38Z,2022-10-27,LFGJ,LSGL,46316e_2022-10-27 14:54:30
a05770,N121AG,2022-10-27T13:21:17Z,2022-10-27,2022-10-27T13:41:58Z,2022-10-27,LSZP,LSGL,a05770_2022-10-27 15:21:17
4b28e3,HBPMP,2022-10-27T13:37:43Z,2022-10-27,2022-10-27T14:50:20Z,2022-10-27,LSZL,LSGL,4b28e3_2022-10-27 15:37:43
391a38,HBOJI,2022-10-27T14:24:00Z,2022-10-27,2022-10-27T15:06:23Z,2022-10-27,LSGL,LSGL,391a38_2022-10-27 16:24:00
4b1bdd,HBKOJ,2022-10-27T14:27:50Z,2022-10-27,2022-10-27T15:18:31Z,2022-10-27,LSGL,LSGL,4b1bdd_2022-10-27 16:27:50
46316e,OHSSS,2022-10-27T15:12:04Z,2022-10-27,2022-10-27T15:24:04Z,2022-10-27,LSGT,LSGL,46316e_2022-10-27 17:12:04
4b43ad,RGA04,2022-10-27T17:36:00Z,2022-10-27,2022-10-27T18:00:59Z,2022-10-27,LSZB,LSGL,4b43ad_2022-10-27 19:36:00
